date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:20	694018/694018	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:18:17%20GMT	https://utkarsh858iitr.wixsite.com/demo	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo.html	(from )
18:48:20	201/201	---M--	200	added ('OK')	text/plain	etag:W/%22c9-fPhna5f2Wf3Q8vo5B48mI7Y0z7w%22	https://utkarsh858iitr.wixsite.com/robots.txt		(from )
18:48:22	1061/1061	---M--	200	added ('OK')	image/x-icon	etag:%225e11939a-425%22	https://www.wix.com/favicon.ico	/home/utkarsh/websites/copyit/www.wix.com/favicon.ico	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:18:22%20GMT	https://utkarsh858iitr.wixsite.com/sitemap.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/sitemap.xml	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:18:23%20GMT	https://utkarsh858iitr.wixsite.com/feed.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/feed.xml	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:24	2936/2936	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:18:24%20GMT	https://utkarsh858iitr.wixsite.com/POST	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/POST	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:18:25%20GMT	https://utkarsh858iitr.wixsite.com/	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/index.html	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:26	72170/72170	---M-Z	200	added ('OK')	application/javascript	etag:%22c9af8a10b26de38db0c63a58fa9596f7%22	https://browser.sentry-cdn.com/4.6.2/bundle.min.js	/home/utkarsh/websites/copyit/browser.sentry-cdn.com/4.6.2/bundle.min.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:27	137771/137771	---M-Z	200	added ('OK')	application/javascript	etag:W/%2218eb21e8d1074fd7a594d3748ba0cb33%22	https://static.parastorage.com/unpkg/core-js-bundle@3.2.1/minified.js	/home/utkarsh/websites/copyit/static.parastorage.com/unpkg/core-js-bundle@3.2.1/minified.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:27	14805/14805	---M-Z	200	added ('OK')	application/javascript	etag:W/%22456c02ee2a496580a24e5aee614ba9b3%22	https://static.parastorage.com/unpkg/whatwg-fetch@3.0.0/dist/fetch.umd.js	/home/utkarsh/websites/copyit/static.parastorage.com/unpkg/whatwg-fetch@3.0.0/dist/fetch.umd.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:29	104998/104998	---M-Z	200	added ('OK')	application/javascript	etag:W/%22949ba62b42721d4404624a148729bcd1%22	https://static.parastorage.com/services/wix-bolt/1.6478.0/bolt-main/app/bolt-custom-elements.min.js	/home/utkarsh/websites/copyit/static.parastorage.com/services/wix-bolt/1.6478.0/bolt-main/app/bolt-custom-elements.min.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:29	17493/17493	---M-Z	200	added ('OK')	application/javascript	etag:W/%2218823f6a6d208ee1e361bb266ab794d5%22	https://static.parastorage.com/unpkg/requirejs-bolt@2.3.6/requirejs.min.js	/home/utkarsh/websites/copyit/static.parastorage.com/unpkg/requirejs-bolt@2.3.6/requirejs.min.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:33	114438/114438	---M--	200	added ('OK')	image/svg+xml	etag:%228d22fa482ce8012cc6cac266727a5388-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/d17bc040-9e8b-4397-8356-8153f4a64edf.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/d17bc040-9e8b-4397-8356-8153f4a64edf.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:36	109312/109312	---M--	200	added ('OK')	image/svg+xml	etag:%22ae05d7e85e337e840f7bd03465a7a71d-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/874bbc4a-0091-49f0-93ef-ea4e69c3cc7a.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/874bbc4a-0091-49f0-93ef-ea4e69c3cc7a.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:40	78856/78856	---M--	200	added ('OK')	image/svg+xml	etag:%22307ce394254b51aa9455bc20d191952a-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b2a0a25d-e054-4c65-bffa-e5760b48dec3.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b2a0a25d-e054-4c65-bffa-e5760b48dec3.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:44	188254/188254	---M--	200	added ('OK')	image/svg+xml	etag:%22fcfb2c756f49b5d61f00aefdf00ff1f5-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/600b1038-76a8-43b4-a2f7-2a6eb0681f95.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/600b1038-76a8-43b4-a2f7-2a6eb0681f95.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:50	179298/179298	---M--	200	added ('OK')	image/svg+xml	etag:%22b961e89565c884c0ee40470d54da0215-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/d1b1e866-a411-42ba-8f75-72bf28e23694.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/d1b1e866-a411-42ba-8f75-72bf28e23694.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:48:54	131087/131087	---M--	200	added ('OK')	image/svg+xml	etag:%22e5a3ca056f71771876c98d00532045bf-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/5b2427b5-3c1e-4b17-9f3c-720a332c9142.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/5b2427b5-3c1e-4b17-9f3c-720a332c9142.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:00	156337/156337	---M--	200	added ('OK')	image/svg+xml	etag:%22b8a5265c68d5c42d54de4300a1ebe396-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/7823e34c-67dc-467a-bbfb-efbb5f6c90f0.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/7823e34c-67dc-467a-bbfb-efbb5f6c90f0.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:02	79901/79901	---M--	200	added ('OK')	image/svg+xml	etag:%22aed7a3e8d09a7c8baa80bcbc56d34345-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/05ad458f-263b-413f-b054-6001a987ff3e.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/05ad458f-263b-413f-b054-6001a987ff3e.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:04	66849/66849	---M--	200	added ('OK')	image/svg+xml	etag:%225af0373b174a0010721a3771fafbebce-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/46f6946a-4039-46e8-b001-be3e53068d46.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/46f6946a-4039-46e8-b001-be3e53068d46.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:08	210763/210763	---M--	200	added ('OK')	image/svg+xml	etag:%22ca7208f559eae0af20cf7b38a707d245-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/254ab931-e6d6-4307-9762-5914ded49f13.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/254ab931-e6d6-4307-9762-5914ded49f13.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:14	253406/253406	---M--	200	added ('OK')	image/svg+xml	etag:%22cb04cecc6ce6522013dc90d115f8ae64-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/4ba3546a-32f7-4e7d-be64-8da01b23d46e.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/4ba3546a-32f7-4e7d-be64-8da01b23d46e.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:16	52367/52367	---M--	200	added ('OK')	image/svg+xml	etag:%22f28bdaae14c895144b6984d4efc936bc-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/028040ec-b956-41d8-a07d-b4d3466b8ed8.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/028040ec-b956-41d8-a07d-b4d3466b8ed8.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:20	97152/97152	---M--	200	added ('OK')	image/svg+xml	etag:%2246a6acc4fb8a4ed722bdd5db7c0b4cfc-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/bc2def79-bd99-49b9-98b3-502e34cc5552.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/bc2def79-bd99-49b9-98b3-502e34cc5552.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:24	77316/77316	---M--	200	added ('OK')	image/svg+xml	etag:%2256764e9eb563bf16ed5d1f6cae9e16ae-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/a5fab48f-93a0-403a-b60e-bfdb0b69d973.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/a5fab48f-93a0-403a-b60e-bfdb0b69d973.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:26	154792/154792	---M--	200	added ('OK')	image/svg+xml	etag:%22d0694d7297fe64e9baa5c72ff51a5961-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/19db6ebc-2d1b-4835-9588-3fa45ff36f4e.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/19db6ebc-2d1b-4835-9588-3fa45ff36f4e.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:30	113993/113993	---M--	200	added ('OK')	image/svg+xml	etag:%222d3fd680d31fdd8bdaa202329a5ab279-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/8e63fd1e-adc9-460e-9ef7-bbf98ee32a71.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/8e63fd1e-adc9-460e-9ef7-bbf98ee32a71.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:34	146901/146901	---M--	200	added ('OK')	image/svg+xml	etag:%229f1c5d810fc4e1ccad6d23190a5c604e-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/e5841f2e-b306-4583-bfc3-a0e06742fedd.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/e5841f2e-b306-4583-bfc3-a0e06742fedd.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:38	142913/142913	---M--	200	added ('OK')	image/svg+xml	etag:%2204ed3622c5df123d5a9623aabca3bc87-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/ee507e8d-069a-4cb6-b184-62b1f3ab0102.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/ee507e8d-069a-4cb6-b184-62b1f3ab0102.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:42	76814/76814	---M--	200	added ('OK')	image/svg+xml	etag:%228ca43f594baacaf482c3110013ee26d7-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f4245069-28b7-43b7-8a10-708b9f3c398b.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f4245069-28b7-43b7-8a10-708b9f3c398b.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:46	284924/284924	---M--	200	added ('OK')	image/svg+xml	etag:%2215d925d40747a22d28197350a3a8a5d9-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/1e87d66a-d7f1-4869-8430-51662777be57.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/1e87d66a-d7f1-4869-8430-51662777be57.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:50	97488/97488	---M--	200	added ('OK')	image/svg+xml	etag:%220c6d27752c3359fae101ac7d2ed336cd-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/24512b2a-e22d-4ebb-887c-a334d039433c.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/24512b2a-e22d-4ebb-887c-a334d039433c.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:54	107218/107218	---M--	200	added ('OK')	image/svg+xml	etag:%22590e858f3e09cc7169f29d95e1abc715-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/a9bda117-c293-40b5-a2d8-9f923f32623c.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/a9bda117-c293-40b5-a2d8-9f923f32623c.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:49:58	102214/102214	---M--	200	added ('OK')	image/svg+xml	etag:%22c0aa68b5e6f6b3e9984e7b86593d5305-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f1afa7d8-abee-4268-9cf8-85d43150fdb1.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f1afa7d8-abee-4268-9cf8-85d43150fdb1.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:02	89634/89634	---M--	200	added ('OK')	image/svg+xml	etag:%223094fd39b3fba8259c91a8752843b07f-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/c2182c36-8eb4-4a56-a0ff-dba7492ce96c.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/c2182c36-8eb4-4a56-a0ff-dba7492ce96c.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:06	72648/72648	---M--	200	added ('OK')	image/svg+xml	etag:%2289bbfeaa6074ee36bcb427efca1571a8-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/25aa5449-ccc1-4f0e-ab3f-4cf3b959208f.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/25aa5449-ccc1-4f0e-ab3f-4cf3b959208f.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:06	46091/46091	---M--	200	added ('OK')	image/svg+xml	etag:%22551cdcc9efd706b683de6212c253b822-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f855783c-1079-4396-a7b7-f7d9179145be.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f855783c-1079-4396-a7b7-f7d9179145be.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:10	84162/84162	---M--	200	added ('OK')	image/svg+xml	etag:%2263b36fbebbd022e33f9198e3fd09fd25-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/04ab3894-45ce-42ef-aa11-e7c0cd7f7da9.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/04ab3894-45ce-42ef-aa11-e7c0cd7f7da9.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:12	72711/72711	---M--	200	added ('OK')	image/svg+xml	etag:%22c10727c69b31b051e51b984c9dff5e14-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/a5adcd35-c36a-4b18-953d-47c029de4ef6.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/a5adcd35-c36a-4b18-953d-47c029de4ef6.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:14	70885/70885	---M--	200	added ('OK')	image/svg+xml	etag:%22fa2572496d325ea6393aa256998d42a6-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/5ad2ed93-1ba0-4b2c-a421-22c5bcfb5b79.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/5ad2ed93-1ba0-4b2c-a421-22c5bcfb5b79.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:18	888309/888309	---M--	200	added ('OK')	image/svg+xml	etag:%2277075357faaeda798fa1fae06ed20e59-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/ca045297-34e1-462e-acc8-75ef196ada02.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/ca045297-34e1-462e-acc8-75ef196ada02.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:24	153951/153951	---M--	200	added ('OK')	image/svg+xml	etag:%2294ac4b74d5cd1ba3b7c4565824f6af05-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/e514ed32-1687-47d8-8b39-423fb7664d33.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/e514ed32-1687-47d8-8b39-423fb7664d33.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:28	228294/228294	---M--	200	added ('OK')	image/svg+xml	etag:%22dbd3f261eee8e886290ded42a5779911-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f128ef28-daf3-477b-8027-0fd8bdad2b91.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f128ef28-daf3-477b-8027-0fd8bdad2b91.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:32	136559/136559	---M--	200	added ('OK')	image/svg+xml	etag:%225a087f58da756b137fcce17cb1a532ee-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/segoe_print-webfont.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/segoe_print-webfont.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:38	1072216/1072216	---M--	200	added ('OK')	image/svg+xml	etag:%22bef5af0ad709685ea75ff518f2da6eb1-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/opensans-regular-webfont.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/opensans-regular-webfont.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:46	1069943/1069943	---M--	200	added ('OK')	image/svg+xml	etag:%223d3f8c9aedc13be890d4440ed3782cc1-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/opensans-bold-webfont.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/opensans-bold-webfont.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:54	1094909/1094909	---M--	200	added ('OK')	image/svg+xml	etag:%228e647a2ba40b8f80f6e70afe5cb93c80-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/opensans-italic-webfont.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/opensans-italic-webfont.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:50:58	1088165/1088165	---M--	200	added ('OK')	image/svg+xml	etag:%221cc5dcec63dcfc8d7167056b5541d209-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/opensans-bolditalic-webfont.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/open-source/opensans-bolditalic-webfont.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:00	53071/53071	---M--	200	added ('OK')	image/svg+xml	etag:%22efe7349d2d6593272a9c9fd15c53c5a6-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b0268c31-e450-4159-bfea-e0d20e2b5c0c.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/b0268c31-e450-4159-bfea-e0d20e2b5c0c.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:02	52351/52351	---M--	200	added ('OK')	image/svg+xml	etag:%22e6831140488c781476d25c4ba2c0c221-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/20577853-40a7-4ada-a3fb-dd6e9392f401.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/20577853-40a7-4ada-a3fb-dd6e9392f401.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:06	127480/127480	---M--	200	added ('OK')	image/svg+xml	etag:%22985665534d54901b0c833aef5ddeef70-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/9714d635-13b3-48b2-9315-5d0f72a69ab9.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/9714d635-13b3-48b2-9315-5d0f72a69ab9.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:12	266779/266779	---M--	200	added ('OK')	image/svg+xml	etag:%22e6ab62adeafc00ccc236df1cfdc38ef5-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/334f8999-3703-47f3-b147-96b6dc3bf4b2.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/334f8999-3703-47f3-b147-96b6dc3bf4b2.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:16	93146/93146	---M--	200	added ('OK')	image/svg+xml	etag:%22b52611d85712217ef753c112d86927a1-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/47f089a6-c8ce-46fa-b98f-03b8c0619d8a.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/47f089a6-c8ce-46fa-b98f-03b8c0619d8a.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:20	137538/137538	---M--	200	added ('OK')	image/svg+xml	etag:%227ba9f8777c955d9da7840dcb697e8ba1-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/85ffb31e-78ee-4e21-83d8-4313269135a9.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/85ffb31e-78ee-4e21-83d8-4313269135a9.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:24	149558/149558	---M--	200	added ('OK')	image/svg+xml	etag:%2204b715ce72c5e1385a110ea97030530c-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/0804bb4a-399c-4547-9fa8-0acf6268d8f6.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/0804bb4a-399c-4547-9fa8-0acf6268d8f6.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:28	143502/143502	---M--	200	added ('OK')	image/svg+xml	etag:%22ea3e91af1a708131f0f349da0f66c695-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/86d60a09-e8f8-4003-b688-0f8a2aba6532.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/86d60a09-e8f8-4003-b688-0f8a2aba6532.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:30	56172/56172	---M--	200	added ('OK')	image/svg+xml	etag:%2227a75668885dd96d2dc9d3c7580bdf93-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/14d6bf5d-15f1-4794-b18e-c03fb9a5187e.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/14d6bf5d-15f1-4794-b18e-c03fb9a5187e.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:32	55823/55823	---M--	200	added ('OK')	image/svg+xml	etag:%227ee57dbee857cb0b772c902801a63310-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/dc423cc1-bf86-415c-bc7d-ad7dde416a34.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/dc423cc1-bf86-415c-bc7d-ad7dde416a34.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:38	622338/622338	---M--	200	added ('OK')	image/svg+xml	etag:%22307805642a693784c0a0b5ecb8298079-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/37bea6d0-2f14-4e48-a76f-fd85171dcf26.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/37bea6d0-2f14-4e48-a76f-fd85171dcf26.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:44	229955/229955	---M--	200	added ('OK')	image/svg+xml	etag:%223925f6aafa0c9e002b84a18db8137994-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/be340f0b-a2d4-41df-acb1-4dc124330a88.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/be340f0b-a2d4-41df-acb1-4dc124330a88.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:52	64961/64961	---M--	200	added ('OK')	image/svg+xml	etag:%22e765d97515f19b6580422591896ca630-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/ab9cd062-380f-4b53-b1a7-c0bec7402235.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/ab9cd062-380f-4b53-b1a7-c0bec7402235.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:55	415285/415285	---M--	200	added ('OK')	image/svg+xml	etag:%227613e49e4a72f95ea432b13ff82bd17e-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f284409f-3669-43df-bfe1-f9f9ee1bbc07.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/f284409f-3669-43df-bfe1-f9f9ee1bbc07.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:51:59	106355/106355	---M--	200	added ('OK')	image/svg+xml	etag:%22d45664fc8ea4d19a62ad05d53bfefcf4-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/76250d27-b353-4f3b-90c6-0ff635fabaab.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/76250d27-b353-4f3b-90c6-0ff635fabaab.svg	(from https://utkarsh858iitr.wixsite.com/demo)
18:52:05	270704/270704	---M--	200	added ('OK')	image/svg+xml	etag:%224225a242a3bb95f31e5f9e0a7e78bc55-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/0dccbec2-a882-4dd9-8da0-3a035c808ce0.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/0dccbec2-a882-4dd9-8da0-3a035c808ce0.svg	(from https://utkarsh858iitr.wixsite.com/demo)
